Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU1384,93.3,33,310,2159.77,Non-binary,2,17,42,3,Carrier B,339.64,Supplier 5,Bangalore,18,462,7,36.12,Fail,3.487515,Rail,Route C,140.42
cosmetics,SKU1385,73.28,88,541,9888.3,Female,71,26,34,13,Carrier C,196.54,Supplier 4,Chennai,6,900,13,85.76,Pending,3.633033,Sea,Route B,289.4
cosmetics,SKU1386,26.56,44,899,5928.13,Male,24,20,61,1,Carrier B,513.31,Supplier 1,Delhi,23,601,27,59.63,Fail,4.278237,Sea,Route C,363.37
skincare,SKU1387,73.3,18,420,7983.5,Unknown,49,28,79,11,Carrier A,343.62,Supplier 3,Kolkata,27,696,5,96.28,Pending,4.569226,Air,Route B,635.32
skincare,SKU1388,26.4,75,752,4241.31,Female,82,6,92,11,Carrier C,520.93,Supplier 2,Bangalore,29,169,26,46.2,Pending,0.087159,Road,Route B,160.1
cosmetics,SKU1389,81.22,56,480,1642.66,Female,24,1,65,13,Carrier A,664.71,Supplier 4,Mumbai,6,366,18,53.36,Pending,3.84556,Road,Route A,906.85
skincare,SKU1390,83.93,19,885,1177.09,Non-binary,75,26,76,9,Carrier C,957.38,Supplier 3,Mumbai,10,561,2,74.31,Fail,2.938024,Rail,Route C,381.81
haircare,SKU1391,98.72,93,421,6521.26,Unknown,16,9,74,11,Carrier C,267.1,Supplier 4,Bangalore,29,282,6,93.82,Fail,0.510189,Road,Route C,910.24
haircare,SKU1392,35.79,74,924,8320.19,Female,93,15,8,3,Carrier B,244.81,Supplier 3,Mumbai,23,119,28,53.86,Pending,4.246816,Rail,Route C,515.99
skincare,SKU1393,73.71,66,614,5874.18,Unknown,77,20,10,28,Carrier C,931.87,Supplier 1,Delhi,10,472,29,95.23,Pending,0.561606,Road,Route B,574.05
haircare,SKU1394,84.63,80,887,9298.34,Non-binary,42,2,25,18,Carrier C,199.67,Supplier 5,Delhi,2,786,27,44.06,Fail,1.410008,Air,Route C,128.46
skincare,SKU1395,85.24,29,141,7114.5,Female,66,2,42,29,Carrier B,997.96,Supplier 1,Chennai,13,529,27,67.45,Pass,1.39329,Air,Route B,783.44
haircare,SKU1396,9.06,76,403,1162.47,Female,30,24,31,11,Carrier B,296.07,Supplier 3,Mumbai,29,311,7,30.82,Pending,2.597646,Air,Route C,626.97
skincare,SKU1397,95.59,26,575,2097.11,Male,26,25,66,25,Carrier C,743.13,Supplier 1,Chennai,2,762,11,75.83,Fail,2.308958,Air,Route A,589.66
haircare,SKU1398,39.66,83,828,6313.83,Non-binary,36,11,6,1,Carrier B,595.78,Supplier 4,Mumbai,3,223,10,21.22,Pending,4.889191,Road,Route B,625.67
skincare,SKU1399,5.16,6,249,5058.88,Male,99,12,84,23,Carrier C,695.71,Supplier 4,Kolkata,4,735,2,71.05,Pass,0.637662,Rail,Route C,854.45
haircare,SKU1400,75.23,58,455,1432.25,Female,13,23,86,9,Carrier B,617.0,Supplier 1,Bangalore,28,671,15,32.09,Fail,2.240885,Road,Route C,355.39
haircare,SKU1401,54.09,66,422,5193.34,Female,78,2,11,3,Carrier C,111.1,Supplier 1,Bangalore,2,661,23,94.05,Pending,1.408259,Air,Route B,260.14
haircare,SKU1402,79.56,89,872,6436.14,Female,58,15,81,5,Carrier C,819.98,Supplier 5,Kolkata,6,858,27,48.95,Pending,4.825741,Road,Route A,958.92
skincare,SKU1403,84.59,69,451,9085.3,Unknown,47,7,4,10,Carrier B,569.65,Supplier 1,Bangalore,10,138,17,88.45,Pending,1.378577,Air,Route C,308.69
haircare,SKU1404,51.39,29,393,4651.26,Male,92,18,57,2,Carrier A,586.79,Supplier 3,Kolkata,13,355,13,32.41,Pending,4.932272,Rail,Route C,238.34
skincare,SKU1405,70.06,41,483,4123.21,Male,1,28,40,16,Carrier A,63.79,Supplier 1,Delhi,1,752,4,59.14,Fail,3.945236,Air,Route A,629.09
cosmetics,SKU1406,64.49,87,63,9437.55,Female,93,16,97,9,Carrier A,466.74,Supplier 1,Mumbai,8,265,18,61.41,Fail,0.773961,Road,Route B,773.08
cosmetics,SKU1407,82.49,36,436,6343.02,Non-binary,84,13,17,17,Carrier C,721.28,Supplier 2,Bangalore,18,663,26,70.0,Pass,4.353358,Road,Route B,122.49
skincare,SKU1408,6.31,64,665,1311.05,Unknown,59,14,96,19,Carrier C,233.0,Supplier 3,Bangalore,6,356,9,69.26,Pending,2.14568,Sea,Route A,556.67
skincare,SKU1409,28.53,95,433,7619.11,Female,56,7,64,26,Carrier B,493.46,Supplier 4,Delhi,6,577,26,22.14,Pending,0.665685,Rail,Route B,707.31
cosmetics,SKU1410,22.62,59,443,1677.51,Non-binary,93,4,75,28,Carrier C,464.7,Supplier 4,Bangalore,8,331,7,75.53,Fail,3.648178,Road,Route C,512.06
haircare,SKU1411,38.67,74,799,4709.49,Female,61,14,78,1,Carrier A,312.42,Supplier 2,Kolkata,24,202,27,21.94,Pass,3.133797,Road,Route C,583.27
cosmetics,SKU1412,19.51,31,12,4678.59,Unknown,79,10,20,8,Carrier B,57.25,Supplier 2,Delhi,28,477,4,57.98,Pass,2.819578,Rail,Route A,640.32
skincare,SKU1413,15.1,29,951,5510.9,Female,14,20,4,9,Carrier A,711.77,Supplier 4,Delhi,9,887,10,78.36,Pending,2.569684,Sea,Route C,283.99
cosmetics,SKU1414,40.12,93,746,5550.24,Unknown,8,29,20,23,Carrier C,732.58,Supplier 1,Bangalore,16,775,4,25.22,Pending,3.022848,Sea,Route C,536.07
skincare,SKU1415,64.31,44,301,2852.77,Female,43,19,8,26,Carrier B,450.2,Supplier 5,Chennai,13,829,12,82.93,Pass,0.686519,Air,Route A,976.61
cosmetics,SKU1416,6.27,93,698,6582.47,Non-binary,72,15,95,22,Carrier C,733.7,Supplier 2,Bangalore,26,735,17,74.47,Pass,0.449646,Air,Route B,496.57
haircare,SKU1417,10.73,48,738,2323.11,Non-binary,2,20,68,7,Carrier A,843.35,Supplier 5,Bangalore,6,556,29,54.75,Pending,0.269729,Rail,Route B,808.07
haircare,SKU1418,61.81,3,980,9807.66,Female,86,14,11,7,Carrier B,404.03,Supplier 1,Bangalore,27,188,21,23.71,Fail,3.575338,Road,Route C,146.63
cosmetics,SKU1419,21.26,72,687,9803.36,Non-binary,88,18,30,22,Carrier C,318.79,Supplier 2,Chennai,11,601,7,65.42,Pending,3.595003,Air,Route A,935.66
skincare,SKU1420,41.98,62,286,9953.27,Unknown,3,5,54,15,Carrier B,830.62,Supplier 3,Mumbai,14,729,23,22.63,Fail,1.562591,Road,Route C,185.6
cosmetics,SKU1421,79.15,84,522,4899.47,Female,70,11,18,21,Carrier A,823.5,Supplier 1,Kolkata,2,133,20,33.71,Pending,1.769296,Sea,Route B,394.24
cosmetics,SKU1422,66.14,12,274,9357.99,Non-binary,1,14,99,17,Carrier C,955.68,Supplier 5,Kolkata,27,125,17,68.76,Pass,3.693703,Sea,Route A,493.72
haircare,SKU1423,30.21,28,827,6043.6,Unknown,95,27,23,8,Carrier A,725.61,Supplier 1,Bangalore,8,222,16,37.45,Pending,4.923497,Rail,Route A,311.17
cosmetics,SKU1424,47.98,70,358,8980.14,Non-binary,62,14,39,3,Carrier B,207.73,Supplier 4,Mumbai,1,194,12,59.21,Pending,1.079054,Sea,Route A,163.2
skincare,SKU1425,39.81,54,380,5271.89,Non-binary,3,26,45,27,Carrier C,711.45,Supplier 2,Bangalore,1,229,19,47.54,Pending,4.72733,Air,Route A,925.23
haircare,SKU1426,98.31,75,628,5799.12,Unknown,9,8,51,19,Carrier C,999.29,Supplier 1,Bangalore,1,932,19,62.01,Pass,1.399832,Sea,Route A,764.46
cosmetics,SKU1427,71.74,7,536,3312.79,Unknown,34,6,46,28,Carrier A,519.95,Supplier 3,Mumbai,24,567,23,91.9,Pending,2.596765,Road,Route B,790.83
cosmetics,SKU1428,55.32,67,639,8538.68,Female,48,13,72,22,Carrier A,92.79,Supplier 4,Mumbai,19,695,14,21.05,Pending,4.510144,Air,Route C,708.21
haircare,SKU1429,79.14,36,857,9212.65,Male,94,26,2,2,Carrier B,424.53,Supplier 1,Bangalore,28,106,17,41.7,Pending,2.154491,Road,Route B,730.94
skincare,SKU1430,91.5,22,538,2303.35,Female,84,2,85,13,Carrier C,677.67,Supplier 1,Mumbai,27,661,15,56.03,Pending,4.127414,Sea,Route B,941.13
cosmetics,SKU1431,49.65,63,249,6533.86,Male,57,4,31,7,Carrier A,922.52,Supplier 3,Delhi,28,751,8,61.61,Pass,1.321919,Road,Route C,397.07
skincare,SKU1432,54.56,27,612,2017.21,Male,81,15,20,1,Carrier C,592.83,Supplier 4,Kolkata,19,806,22,64.65,Pending,1.500618,Air,Route A,446.03
cosmetics,SKU1433,87.69,14,742,6137.86,Male,62,29,81,10,Carrier A,505.67,Supplier 4,Bangalore,6,601,8,44.99,Pending,0.077225,Rail,Route A,850.4
skincare,SKU1434,31.73,7,850,7723.18,Unknown,53,25,50,18,Carrier C,159.99,Supplier 5,Mumbai,24,195,15,94.52,Pending,1.754796,Sea,Route C,103.99
haircare,SKU1435,85.66,13,917,4186.93,Unknown,18,8,68,1,Carrier A,458.45,Supplier 2,Delhi,11,725,13,95.74,Pass,4.059948,Rail,Route B,182.05
haircare,SKU1436,59.72,66,195,9820.93,Unknown,66,4,9,3,Carrier A,447.95,Supplier 2,Bangalore,7,447,18,51.47,Pass,2.888698,Rail,Route B,728.82
haircare,SKU1437,29.44,84,188,2372.38,Non-binary,54,21,96,2,Carrier C,668.28,Supplier 4,Delhi,25,863,2,78.77,Fail,4.839205,Air,Route C,585.29
cosmetics,SKU1438,24.4,18,14,1900.62,Non-binary,31,10,34,18,Carrier B,818.44,Supplier 4,Bangalore,7,976,15,53.12,Pending,3.846368,Sea,Route C,520.01
haircare,SKU1439,38.55,24,550,9655.57,Unknown,3,15,69,16,Carrier B,321.52,Supplier 2,Bangalore,24,396,12,39.37,Fail,4.092676,Sea,Route B,266.05
cosmetics,SKU1440,47.71,59,793,3960.86,Female,66,29,78,24,Carrier A,970.0,Supplier 5,Delhi,9,830,14,86.87,Pass,0.195408,Rail,Route C,601.67
haircare,SKU1441,92.2,31,766,2930.41,Male,1,2,13,22,Carrier C,227.8,Supplier 5,Mumbai,1,922,18,69.79,Pass,2.325847,Road,Route B,307.82
cosmetics,SKU1442,84.29,90,814,9375.84,Unknown,63,19,81,28,Carrier A,640.98,Supplier 3,Mumbai,18,561,29,86.82,Pass,2.849274,Sea,Route B,996.04
haircare,SKU1443,20.25,32,8,3209.05,Female,76,2,81,13,Carrier C,598.17,Supplier 1,Kolkata,24,747,22,66.36,Pending,2.994841,Air,Route C,785.62
haircare,SKU1444,47.22,64,831,8925.68,Male,44,16,97,22,Carrier B,838.57,Supplier 5,Delhi,15,818,11,93.6,Fail,3.60899,Air,Route C,907.49
cosmetics,SKU1445,95.18,35,957,7506.59,Non-binary,73,11,37,14,Carrier C,563.65,Supplier 2,Kolkata,26,186,20,90.71,Fail,3.103339,Sea,Route A,995.16
haircare,SKU1446,69.32,50,626,2449.66,Non-binary,15,26,75,15,Carrier A,229.49,Supplier 4,Kolkata,20,677,12,91.36,Fail,4.817493,Sea,Route B,664.52
haircare,SKU1447,56.42,92,630,1432.75,Female,17,11,95,20,Carrier B,638.33,Supplier 5,Delhi,15,899,1,92.34,Pass,3.171857,Air,Route C,460.77
skincare,SKU1448,61.23,70,900,3306.82,Male,76,27,59,23,Carrier C,72.29,Supplier 4,Mumbai,2,671,27,62.89,Pass,3.122844,Sea,Route B,685.18
haircare,SKU1449,22.52,64,269,4853.78,Male,18,27,23,23,Carrier B,85.88,Supplier 5,Kolkata,23,946,2,54.6,Pending,0.197591,Road,Route B,973.23
cosmetics,SKU1450,60.61,91,545,1384.78,Non-binary,12,28,62,7,Carrier A,839.28,Supplier 5,Delhi,29,839,17,30.56,Fail,1.356059,Road,Route C,206.07
cosmetics,SKU1451,80.3,57,982,9640.96,Female,78,18,49,25,Carrier C,108.25,Supplier 3,Kolkata,25,416,13,44.04,Pending,1.874648,Rail,Route A,891.37
cosmetics,SKU1452,94.82,42,179,7123.9,Female,91,28,59,5,Carrier C,186.06,Supplier 3,Mumbai,3,263,14,90.52,Fail,3.31109,Air,Route A,590.52
skincare,SKU1453,82.46,44,566,9721.17,Female,55,9,30,5,Carrier A,233.2,Supplier 5,Kolkata,27,878,22,28.15,Pass,1.969562,Rail,Route C,565.45
cosmetics,SKU1454,9.75,55,356,7250.48,Non-binary,22,13,83,3,Carrier A,890.69,Supplier 5,Delhi,20,130,13,72.35,Pass,3.692374,Rail,Route C,229.28
skincare,SKU1455,63.82,6,232,5233.85,Male,65,24,51,9,Carrier A,949.03,Supplier 1,Kolkata,29,123,23,61.35,Pass,0.465188,Rail,Route C,970.92
skincare,SKU1456,76.61,27,142,7003.49,Non-binary,91,28,88,6,Carrier A,115.88,Supplier 4,Chennai,8,750,18,91.45,Fail,0.847264,Sea,Route C,919.24
haircare,SKU1457,83.81,56,222,3748.05,Female,39,17,87,5,Carrier B,530.94,Supplier 2,Mumbai,5,130,18,64.96,Pass,4.271733,Rail,Route C,830.41
cosmetics,SKU1458,38.95,38,445,5921.08,Male,12,13,99,8,Carrier B,819.96,Supplier 2,Bangalore,8,818,5,65.08,Pending,2.064855,Sea,Route A,683.42
cosmetics,SKU1459,57.58,5,653,4477.27,Unknown,68,20,10,24,Carrier C,940.98,Supplier 3,Bangalore,8,594,12,84.07,Pending,2.764612,Air,Route C,295.1
skincare,SKU1460,60.9,14,243,4480.42,Female,94,22,4,1,Carrier C,424.4,Supplier 3,Bangalore,2,135,26,26.03,Pass,3.070405,Air,Route B,572.37
haircare,SKU1461,38.39,58,501,4079.01,Unknown,15,1,61,16,Carrier B,764.48,Supplier 3,Delhi,16,411,1,20.96,Fail,4.5436,Road,Route C,690.06
cosmetics,SKU1462,88.45,95,879,4716.8,Female,79,8,24,26,Carrier C,654.94,Supplier 5,Chennai,6,909,25,20.77,Pending,1.789474,Rail,Route B,816.04
skincare,SKU1463,18.84,82,163,8882.15,Female,5,15,17,7,Carrier C,168.25,Supplier 5,Mumbai,8,635,16,82.21,Fail,0.71283,Rail,Route B,870.43
skincare,SKU1464,28.46,36,145,4384.44,Female,61,14,38,27,Carrier B,373.6,Supplier 3,Delhi,28,289,20,70.15,Pending,0.155425,Air,Route C,335.34
haircare,SKU1465,76.83,1,797,5162.18,Unknown,64,3,94,27,Carrier C,322.05,Supplier 4,Chennai,26,719,21,73.04,Pending,4.117185,Sea,Route A,269.44
skincare,SKU1466,22.08,39,497,1041.78,Male,75,9,35,10,Carrier A,952.41,Supplier 2,Mumbai,24,622,25,25.74,Fail,1.828685,Air,Route A,206.04
skincare,SKU1467,87.66,94,17,8548.73,Non-binary,43,22,17,9,Carrier A,429.59,Supplier 1,Kolkata,27,991,6,69.61,Fail,1.529697,Air,Route A,424.48
skincare,SKU1468,88.45,95,788,7289.26,Non-binary,30,7,72,23,Carrier A,419.37,Supplier 4,Mumbai,13,362,3,69.33,Fail,3.843237,Road,Route C,434.42
skincare,SKU1469,10.7,55,258,1947.73,Unknown,77,15,54,18,Carrier C,936.78,Supplier 5,Kolkata,22,255,20,88.35,Fail,1.496837,Sea,Route A,180.17
cosmetics,SKU1470,76.77,82,188,7414.87,Female,41,21,66,15,Carrier A,608.64,Supplier 1,Kolkata,1,509,10,50.32,Pending,0.817958,Rail,Route C,430.84
skincare,SKU1471,83.83,51,978,2127.62,Non-binary,94,28,72,9,Carrier B,754.17,Supplier 5,Chennai,3,124,26,30.87,Fail,0.345458,Rail,Route A,391.21
skincare,SKU1472,80.28,88,417,6145.64,Non-binary,62,15,38,8,Carrier B,344.29,Supplier 1,Bangalore,25,765,15,87.28,Fail,2.609721,Air,Route C,496.84
skincare,SKU1473,67.09,83,119,3565.61,Non-binary,75,2,13,25,Carrier C,475.56,Supplier 5,Chennai,13,494,17,39.66,Pending,4.379142,Road,Route C,518.39
cosmetics,SKU1474,76.72,46,661,1101.59,Non-binary,39,19,66,4,Carrier A,236.19,Supplier 3,Bangalore,29,498,28,45.47,Pass,3.227061,Air,Route A,536.94
haircare,SKU1475,65.19,76,162,5045.15,Non-binary,27,22,27,17,Carrier B,663.03,Supplier 4,Chennai,1,243,5,79.15,Fail,2.378599,Rail,Route B,860.0
haircare,SKU1476,37.08,20,491,2772.71,Unknown,12,15,94,13,Carrier B,374.18,Supplier 4,Chennai,26,229,22,41.35,Pass,1.526114,Sea,Route A,281.35
skincare,SKU1477,86.33,73,363,2899.27,Female,64,14,90,10,Carrier B,885.13,Supplier 3,Chennai,27,867,19,62.46,Fail,3.661248,Rail,Route C,633.75
skincare,SKU1478,76.44,53,559,2511.08,Female,54,13,91,3,Carrier C,463.43,Supplier 3,Chennai,6,450,5,74.1,Pass,4.849498,Rail,Route B,747.42
skincare,SKU1479,25.16,33,646,5633.1,Unknown,75,14,36,5,Carrier A,903.4,Supplier 3,Bangalore,11,506,18,63.29,Pending,0.930365,Air,Route C,845.9
skincare,SKU1480,82.48,4,774,2247.01,Female,76,2,77,20,Carrier A,923.26,Supplier 4,Bangalore,22,853,6,97.11,Pending,1.214196,Air,Route B,943.31
haircare,SKU1481,48.63,74,292,9426.88,Male,63,12,66,24,Carrier A,389.69,Supplier 4,Kolkata,28,464,2,30.1,Fail,1.88078,Road,Route B,251.36
cosmetics,SKU1482,51.96,87,263,5507.95,Non-binary,21,19,2,1,Carrier C,874.82,Supplier 4,Kolkata,29,210,27,37.36,Pending,1.036233,Sea,Route C,990.75
cosmetics,SKU1483,40.39,69,354,7162.22,Non-binary,52,12,46,9,Carrier B,297.54,Supplier 1,Mumbai,13,177,27,65.72,Pass,3.28825,Air,Route C,918.83
haircare,SKU1484,95.3,71,816,4061.52,Unknown,87,15,84,10,Carrier A,319.61,Supplier 2,Mumbai,11,492,6,56.42,Pass,3.236635,Road,Route A,775.6
cosmetics,SKU1485,25.99,53,978,3363.48,Female,31,3,74,27,Carrier C,914.72,Supplier 5,Chennai,25,257,22,60.61,Fail,0.05906,Air,Route C,245.42
haircare,SKU1486,65.72,73,163,8601.35,Male,77,11,96,3,Carrier A,414.27,Supplier 2,Chennai,13,712,2,39.24,Pending,1.976123,Air,Route B,747.48
haircare,SKU1487,49.42,25,482,8958.28,Male,37,9,64,26,Carrier C,763.22,Supplier 1,Kolkata,7,379,18,88.83,Pass,3.171071,Rail,Route A,859.28
haircare,SKU1488,83.97,1,75,7454.6,Female,30,23,9,4,Carrier A,810.17,Supplier 4,Bangalore,17,673,20,50.56,Fail,1.922823,Sea,Route A,806.38
cosmetics,SKU1489,63.54,55,108,2272.98,Male,32,1,17,9,Carrier A,254.44,Supplier 3,Bangalore,7,575,7,95.88,Fail,2.057047,Sea,Route A,133.05
haircare,SKU1490,99.45,10,183,8257.88,Unknown,71,3,76,26,Carrier C,395.56,Supplier 1,Kolkata,8,806,14,84.74,Pending,3.990784,Rail,Route B,229.76
skincare,SKU1491,16.11,31,675,6063.75,Male,32,13,45,17,Carrier C,262.01,Supplier 3,Chennai,24,352,27,23.0,Pass,4.939575,Rail,Route A,337.01
skincare,SKU1492,15.55,37,689,1312.42,Non-binary,95,1,52,16,Carrier A,708.32,Supplier 3,Bangalore,18,538,15,41.76,Fail,3.721031,Sea,Route A,240.1
skincare,SKU1493,36.77,43,956,9372.33,Non-binary,38,26,4,25,Carrier C,691.66,Supplier 2,Mumbai,5,447,4,73.27,Fail,1.800748,Rail,Route B,170.49
skincare,SKU1494,19.27,24,663,2177.98,Male,2,27,73,19,Carrier B,856.31,Supplier 4,Kolkata,28,672,24,82.09,Pending,2.012676,Air,Route B,105.35
skincare,SKU1495,41.48,45,814,3396.44,Unknown,80,3,38,6,Carrier C,77.2,Supplier 5,Delhi,27,313,25,21.19,Pending,3.448931,Air,Route B,587.89
skincare,SKU1496,35.7,34,603,5771.29,Unknown,12,13,40,5,Carrier C,470.87,Supplier 4,Chennai,24,715,21,98.05,Pending,0.471966,Road,Route B,338.47
haircare,SKU1497,57.86,23,311,3654.64,Unknown,98,4,80,19,Carrier A,830.0,Supplier 3,Mumbai,4,536,27,67.37,Pass,2.035323,Road,Route A,573.82
cosmetics,SKU1498,40.5,86,988,7354.05,Male,99,21,81,20,Carrier C,766.48,Supplier 3,Mumbai,29,221,10,87.19,Pass,2.915596,Rail,Route C,321.9
cosmetics,SKU1499,96.95,87,391,3074.09,Unknown,80,21,97,21,Carrier C,850.72,Supplier 5,Delhi,22,124,29,34.63,Pass,1.891567,Road,Route C,646.73
skincare,SKU1500,93.16,52,574,9003.56,Female,93,22,58,13,Carrier C,636.79,Supplier 5,Mumbai,2,349,20,61.48,Pending,0.720862,Sea,Route A,392.8
skincare,SKU1501,73.68,98,90,7750.45,Unknown,78,26,47,3,Carrier B,122.15,Supplier 4,Mumbai,19,769,29,22.91,Pending,4.747236,Air,Route A,874.25
cosmetics,SKU1502,50.72,60,3,2787.46,Unknown,50,15,91,20,Carrier C,122.65,Supplier 5,Bangalore,27,820,8,46.21,Pass,3.015943,Road,Route B,491.91
haircare,SKU1503,77.62,69,105,5324.38,Male,24,17,66,5,Carrier A,77.78,Supplier 5,Delhi,2,531,18,74.27,Fail,4.930943,Rail,Route B,982.53
skincare,SKU1504,74.24,80,221,5233.63,Female,81,4,30,28,Carrier A,675.94,Supplier 5,Kolkata,16,320,17,51.44,Pending,4.158458,Road,Route A,924.63
haircare,SKU1505,96.57,59,702,2510.55,Male,40,29,19,16,Carrier B,94.78,Supplier 5,Delhi,1,499,1,44.92,Fail,4.711376,Sea,Route B,145.45
skincare,SKU1506,38.3,32,490,8234.44,Male,34,7,13,8,Carrier C,946.07,Supplier 2,Bangalore,9,712,23,88.08,Pending,4.039044,Sea,Route A,824.74
haircare,SKU1507,83.05,74,442,3951.01,Male,12,3,95,9,Carrier C,791.45,Supplier 3,Mumbai,11,423,13,35.59,Pending,1.941461,Air,Route C,741.34
cosmetics,SKU1508,73.89,7,816,6780.67,Non-binary,44,12,21,9,Carrier B,663.17,Supplier 1,Kolkata,22,628,12,33.48,Fail,2.389057,Sea,Route A,961.62
haircare,SKU1509,99.42,23,493,7856.11,Male,45,19,6,1,Carrier C,771.43,Supplier 4,Chennai,2,933,10,79.9,Fail,3.022072,Sea,Route A,126.14
cosmetics,SKU1510,7.22,12,510,3788.76,Non-binary,0,16,54,17,Carrier C,480.27,Supplier 3,Kolkata,23,193,6,36.21,Pass,4.004057,Road,Route A,862.98
haircare,SKU1511,93.59,35,650,7281.85,Female,26,27,31,10,Carrier B,863.6,Supplier 2,Chennai,20,309,14,86.79,Pending,0.459365,Air,Route B,457.65
skincare,SKU1512,18.16,30,220,2840.82,Unknown,20,18,45,15,Carrier B,274.25,Supplier 4,Bangalore,8,381,5,23.11,Pending,3.651645,Sea,Route A,823.68
haircare,SKU1513,61.25,83,648,8556.65,Non-binary,25,22,35,9,Carrier C,655.0,Supplier 3,Chennai,11,674,14,23.8,Pass,1.312529,Rail,Route C,489.43
cosmetics,SKU1514,33.48,42,759,8530.06,Non-binary,79,15,40,17,Carrier B,488.37,Supplier 2,Delhi,11,556,2,36.9,Pending,1.126303,Air,Route B,968.76
haircare,SKU1515,29.51,18,574,9443.06,Unknown,95,5,35,12,Carrier A,490.59,Supplier 1,Kolkata,24,275,1,59.8,Pass,2.329681,Road,Route A,344.88
haircare,SKU1516,41.11,56,649,2477.01,Non-binary,85,9,21,11,Carrier A,941.07,Supplier 2,Kolkata,21,804,19,98.16,Fail,3.583249,Rail,Route B,884.46
cosmetics,SKU1517,68.17,72,138,6975.61,Non-binary,46,2,70,22,Carrier B,94.8,Supplier 5,Kolkata,16,170,12,78.78,Pending,1.362932,Sea,Route A,189.41
haircare,SKU1518,27.53,10,756,6145.1,Male,38,29,78,26,Carrier C,569.67,Supplier 1,Bangalore,11,342,21,75.74,Fail,1.55666,Road,Route B,212.92
haircare,SKU1519,32.26,23,514,5763.0,Non-binary,80,22,65,12,Carrier A,300.3,Supplier 5,Bangalore,24,261,24,34.35,Pending,0.637462,Sea,Route B,452.62
skincare,SKU1520,7.21,5,185,6504.99,Non-binary,83,28,67,15,Carrier B,138.74,Supplier 4,Delhi,3,804,21,41.34,Pending,0.513307,Road,Route B,989.07
skincare,SKU1521,54.44,38,382,8936.34,Male,94,13,77,26,Carrier B,730.04,Supplier 2,Delhi,5,838,23,26.45,Fail,3.729398,Air,Route A,582.54
haircare,SKU1522,25.28,50,884,8954.28,Female,70,13,36,5,Carrier C,193.91,Supplier 1,Bangalore,1,139,3,93.06,Pending,1.766658,Road,Route C,346.99
skincare,SKU1523,95.43,82,658,5574.01,Male,6,22,76,8,Carrier B,580.38,Supplier 3,Kolkata,10,237,18,76.23,Pending,4.833376,Air,Route A,662.75
skincare,SKU1524,68.77,1,474,2249.99,Unknown,63,3,39,21,Carrier C,531.87,Supplier 4,Chennai,16,724,21,52.03,Pass,4.896078,Rail,Route A,296.42
haircare,SKU1525,92.21,30,176,6470.48,Unknown,10,7,92,18,Carrier C,502.72,Supplier 5,Bangalore,25,522,19,73.77,Pending,3.116152,Sea,Route A,675.59
haircare,SKU1526,56.63,37,622,5615.92,Unknown,57,2,45,22,Carrier A,805.56,Supplier 3,Mumbai,21,173,25,57.41,Pending,3.555668,Air,Route C,609.84
haircare,SKU1527,99.03,25,797,6101.71,Unknown,47,11,64,3,Carrier C,585.94,Supplier 1,Kolkata,5,285,26,47.34,Fail,2.034739,Rail,Route C,357.88
haircare,SKU1528,54.61,3,350,4533.46,Unknown,59,5,33,3,Carrier A,651.27,Supplier 3,Bangalore,25,929,28,68.69,Pass,2.197873,Rail,Route A,659.16
skincare,SKU1529,67.18,51,522,3899.12,Unknown,89,15,68,16,Carrier A,405.68,Supplier 2,Mumbai,28,871,9,70.17,Pass,1.523976,Rail,Route C,122.35
haircare,SKU1530,75.4,90,285,6459.33,Female,39,6,53,29,Carrier B,923.48,Supplier 4,Bangalore,10,966,25,94.76,Pending,2.899367,Road,Route B,547.96
haircare,SKU1531,45.77,39,889,9208.93,Non-binary,51,26,11,5,Carrier A,348.36,Supplier 3,Kolkata,22,302,8,88.64,Pass,2.197723,Sea,Route B,211.53
haircare,SKU1532,68.14,7,480,3507.49,Male,16,24,56,22,Carrier A,476.77,Supplier 3,Chennai,8,434,12,97.13,Pending,3.799592,Road,Route A,563.91
skincare,SKU1533,87.15,3,20,6219.9,Male,18,16,69,12,Carrier B,931.47,Supplier 4,Mumbai,3,144,22,35.24,Pending,0.760872,Sea,Route C,388.74
haircare,SKU1534,85.06,97,948,6018.16,Male,92,20,56,22,Carrier B,982.1,Supplier 5,Kolkata,26,974,18,82.11,Pass,1.684866,Road,Route C,215.92
skincare,SKU1535,5.44,78,266,9832.11,Male,63,21,5,25,Carrier B,751.55,Supplier 3,Bangalore,6,827,12,37.52,Pass,1.387851,Road,Route B,829.63
cosmetics,SKU1536,48.36,76,148,9344.56,Non-binary,91,14,59,24,Carrier A,216.78,Supplier 2,Kolkata,18,118,17,88.18,Pending,0.443271,Air,Route B,568.56
skincare,SKU1537,56.65,6,229,9595.21,Male,66,21,77,17,Carrier C,878.8,Supplier 2,Mumbai,27,808,24,23.79,Pass,2.569141,Air,Route A,770.55
haircare,SKU1538,31.61,85,479,3461.11,Male,24,13,88,26,Carrier C,923.89,Supplier 5,Delhi,27,272,29,38.94,Fail,0.742349,Road,Route C,584.89
